Date,Open,High,Low,Close,Adj_Close,Volume
2005/6/17,10.825,10.85,10.7325,10.82,10.82,2075200
2005/6/20,10.7575,10.82,10.6875,10.72,10.72,1913200
2005/6/21,10.7225,10.725,10.665,10.695,10.695,1355200
2005/6/22,10.645,10.6475,10.3825,10.625,10.625,3098400
2005/6/23,10.605,10.7125,10.6,10.6625,10.6625,1751200
2005/6/24,10.725,10.7725,10.5225,10.5775,10.5775,2094000
2005/6/27,10.595,10.6375,10.55,10.5975,10.5975,1072800
2005/6/28,10.6225,10.7175,10.6225,10.705,10.705,1568400
2005/6/29,10.73,10.73,10.625,10.7,10.7,2347200
2005/6/30,10.725,10.8325,10.69,10.755,10.755,1585600
2005/7/1,10.755,10.8,10.655,10.75,10.75,1269200
2005/7/5,10.7425,10.8925,10.72,10.75,10.75,1140400
2005/7/6,10.7375,10.7375,10.5575,10.5575,10.5575,1810400
2005/7/7,10.495,10.5625,10.4225,10.5075,10.5075,1448400
2005/7/8,10.495,10.5725,10.435,10.5475,10.5475,1744800
2005/7/11,10.57,10.61,10.5375,10.5725,10.5725,1018400
2005/7/12,10.565,10.6,10.4925,10.5775,10.5775,1076400
2005/7/13,10.5775,10.5775,10.4875,10.5075,10.5075,680000
2005/7/14,10.52,10.5925,10.3625,10.375,10.375,1461200
2005/7/15,10.3275,10.37,10.1725,10.225,10.225,3142000
2005/7/18,10.165,10.2875,10.155,10.23,10.23,1853200
2005/7/19,10.2675,10.285,10.05,10.1625,10.1625,2938000
2005/7/20,10.0975,10.2675,10.0975,10.215,10.215,2485200
2005/7/21,10.225,10.3675,10.1775,10.2775,10.2775,1736000
2005/7/22,10.8125,11.37,10.8125,11.115,11.115,12950800
2005/7/25,11.14,11.275,11.075,11.265,11.265,3662000
2005/7/26,11.3125,11.5025,11.305,11.475,11.475,3781200
2005/7/27,11.5025,11.5625,11.375,11.475,11.475,1909600
2005/7/28,11.5025,11.61,11.3925,11.5625,11.5625,1873200
2005/7/29,11.55,11.5875,11.44,11.4675,11.4675,1182800
2005/8/1,11.4675,11.5075,11.425,11.4625,11.4625,1665600
2005/8/2,11.4375,11.4725,11.3525,11.395,11.395,1785200
2005/8/3,11.4,11.435,11.3125,11.35,11.35,1137200
2005/8/4,11.3,11.355,11.225,11.25,11.25,1169200
2005/8/5,11.215,11.2225,11.125,11.135,11.135,1475200
2005/8/8,11.1225,11.1625,10.97,10.975,10.975,1951200
2005/8/9,10.9875,11,10.9325,11,11,1518400
2005/8/10,11.03,11.0525,10.895,10.925,10.925,1376000
2005/8/11,10.9375,11.125,10.9375,11.0425,11.0425,1375200
2005/8/12,11.0175,11.075,10.91,11.005,11.005,1076400
2005/8/15,10.98,11.085,10.935,11.035,11.035,744000
2005/8/16,11.0175,11.02,10.8625,10.885,10.885,887200
2005/8/17,10.93,10.94,10.8325,10.88,10.88,1540000
2005/8/18,10.875,10.875,10.7625,10.84,10.84,914800
2005/8/19,10.86,10.89,10.64,10.7525,10.7525,1209600
2005/8/22,10.775,10.8,10.615,10.78,10.78,1104400
2005/8/23,10.78,10.825,10.6,10.73,10.73,1233200
2005/8/24,10.7325,10.83,10.7075,10.7525,10.7525,970000
2005/8/25,10.735,10.7625,10.6225,10.6625,10.6625,1047200
2005/8/26,10.7,10.8175,10.6675,10.78,10.78,1396400
2005/8/29,10.7825,10.9075,10.7475,10.9025,10.9025,1069200
2005/8/30,10.8825,10.9125,10.79,10.895,10.895,1259600
2005/8/31,10.875,11.0275,10.8025,11,11,1302400
2005/9/1,10.9375,11.05,10.9375,11.02,11.02,1045600
2005/9/2,11.05,11.11,10.9375,10.95,10.95,481200
2005/9/6,11,11.2025,10.995,11.2025,11.2025,1088400
2005/9/7,11.225,11.275,11.1475,11.16,11.16,890400
2005/9/8,11.16,11.1875,10.935,10.9775,10.9775,1819600
2005/9/9,10.98,11.04,10.925,10.9875,10.9875,1093200
2005/9/12,11,11.0375,10.935,10.985,10.985,736400
2005/9/13,10.985,11.06,10.9175,10.9775,10.9775,1016000
2005/9/14,11.045,11.0625,10.9375,10.9725,10.9725,757200
2005/9/15,11,11.055,10.8725,10.925,10.925,1104400
2005/9/16,10.9325,11.025,10.9,10.995,10.995,986000
2005/9/19,10.9775,11.0425,10.9025,11.0325,11.0325,963600
2005/9/20,11.05,11.1,10.855,10.9275,10.9275,882400
2005/9/21,10.9,10.9,10.75,10.7975,10.7975,1197200
2005/9/22,10.7625,10.895,10.75,10.895,10.895,1496000
2005/9/23,10.8625,10.8625,10.8025,10.83,10.83,1072000
2005/9/26,10.8625,10.9925,10.8075,10.94,10.94,1141200
2005/9/27,10.99,11.0175,10.8925,11.005,11.005,952000
2005/9/28,11.025,11.065,10.8875,10.9125,10.9125,892400
2005/9/29,10.925,11.005,10.84,11.0025,11.0025,746400
2005/9/30,10.975,11.105,10.875,11.1025,11.1025,1088800
2005/10/3,11.01,11.1275,10.975,11.0475,11.0475,2737600
2005/10/4,11.06,11.235,11.05,11.08,11.08,1060000
2005/10/5,11.0625,11.085,10.905,10.915,10.915,989200
2005/10/6,10.915,10.9525,10.7525,10.8575,10.8575,1563600
2005/10/7,10.8625,10.9075,10.6675,10.7625,10.7625,883200
2005/10/10,10.7625,10.775,10.6025,10.6475,10.6475,812000
2005/10/11,10.6725,10.725,10.4875,10.4975,10.4975,1006000
2005/10/12,10.4975,10.5425,10.3525,10.435,10.435,1605600
2005/10/13,10.45,10.5675,10.4275,10.475,10.475,879600
2005/10/14,10.5125,10.58,10.3875,10.48,10.48,1107200
2005/10/17,10.48,10.4875,10.375,10.475,10.475,1687200
2005/10/18,10.5,10.7475,10.45,10.71,10.71,3125600
2005/10/19,10.7,10.7575,10.6275,10.75,10.75,1984000
2005/10/20,10.775,10.8025,10.6475,10.7225,10.7225,1614400
2005/10/21,10.7225,10.7475,10.6175,10.635,10.635,1126400
2005/10/24,10.635,10.69,10.525,10.6725,10.6725,1718000
2005/10/25,10.67,10.6925,10.495,10.5375,10.5375,1022400
2005/10/26,10.54,10.54,10.375,10.4075,10.4075,2486800
2005/10/27,10.405,10.4525,10.2375,10.2625,10.2625,1600400
2005/10/28,10.3075,10.35,10.135,10.335,10.335,1702400
2005/10/31,10.3375,10.53,10.3275,10.345,10.345,1392000
2005/11/1,10.2825,10.495,10.2825,10.4375,10.4375,1331200
2005/11/2,10.39,10.575,10.39,10.505,10.505,1125600
2005/11/3,10.505,10.57,10.4275,10.5,10.5,1488800
2005/11/4,10.5125,10.525,10.365,10.475,10.475,923200
2005/11/7,10.4875,10.5425,10.43,10.475,10.475,1668400
2005/11/8,10.465,10.555,10.42,10.555,10.555,1020800
2005/11/9,10.54,10.6625,10.54,10.6,10.6,738800
2005/11/10,10.5975,10.6525,10.455,10.565,10.565,1024000
2005/11/11,10.57,10.585,10.4225,10.5325,10.5325,1030000
2005/11/14,10.5325,10.535,10.4125,10.485,10.485,752000
2005/11/15,10.4625,10.5125,10.38,10.475,10.475,1375200
2005/11/16,10.4925,10.525,10.4625,10.4975,10.4975,1609600
2005/11/17,10.5125,10.5175,10.4325,10.45,10.45,1210400
2005/11/18,10.4625,10.4875,10.3875,10.4225,10.4225,1322400
2005/11/21,10.4375,10.4375,10.345,10.3925,10.3925,1763200
2005/11/22,10.35,10.385,10.2525,10.2775,10.2775,1906400
2005/11/23,10.295,10.325,10.22,10.2475,10.2475,1335600
2005/11/25,10.275,10.3525,10.26,10.325,10.325,190400
2005/11/28,10.325,10.325,10.1075,10.1125,10.1125,1873600
2005/11/29,10.1375,10.19,9.9125,9.9625,9.9625,2258400
2005/11/30,10.02,10.125,9.9725,9.9975,9.9975,2890800
2005/12/1,9.9825,10.15,9.9375,10.15,10.15,4130400
2005/12/2,10.15,10.5375,10.1175,10.475,10.475,2542000
2005/12/5,10.475,10.565,10.3575,10.4375,10.4375,1346400
2005/12/6,10.4825,10.55,10.45,10.475,10.475,1141200
2005/12/7,10.5,10.56,10.3275,10.37,10.37,1474800
2005/12/8,10.3875,10.4,10.255,10.3225,10.3225,1156000
2005/12/9,10.375,10.4525,10.35,10.375,10.375,1517200
2005/12/12,10.43,10.4775,10.365,10.425,10.425,1039600
2005/12/13,10.4375,10.4725,10.3875,10.4125,10.4125,1040800
2005/12/14,10.45,10.56,10.4,10.4725,10.4725,993600
2005/12/15,10.485,10.5025,10.4075,10.4775,10.4775,847600
2005/12/16,10.4875,10.6425,10.47,10.5075,10.5075,1311600
2005/12/19,10.545,10.545,10.3225,10.375,10.375,1013600
2005/12/20,10.435,10.4375,10.3325,10.39,10.39,856400
2005/12/21,10.4425,10.455,10.3525,10.45,10.45,1119200
2005/12/22,10.4625,10.585,10.44,10.505,10.505,584400
2005/12/23,10.53,10.6,10.425,10.5075,10.5075,516400
2005/12/27,10.5825,10.605,10.3875,10.44,10.44,1323600
2005/12/28,10.46,10.5075,10.425,10.455,10.455,861600
2005/12/29,10.4875,10.5125,10.405,10.4775,10.4775,738000
2005/12/30,10.48,10.4875,10.3825,10.4025,10.4025,594400
2006/1/3,10.37,10.41,10.2775,10.35,10.35,1762800
2006/1/4,10.35,10.5925,10.3375,10.575,10.575,1614000
2006/1/5,10.5975,10.65,10.52,10.54,10.54,1439200
2006/1/6,10.5625,10.625,10.5025,10.615,10.615,940400
2006/1/9,10.645,10.6625,10.46,10.485,10.485,1515200
2006/1/10,10.485,10.635,10.4825,10.625,10.625,1850400
2006/1/11,10.625,10.78,10.5375,10.5625,10.5625,2250800
2006/1/12,10.55,10.7075,10.535,10.6925,10.6925,1074800
2006/1/13,10.6925,10.8125,10.6925,10.745,10.745,1001600
2006/1/17,10.7225,10.7625,10.555,10.59,10.59,1227200
2006/1/18,10.54,10.685,10.5375,10.67,10.67,1070000
2006/1/19,10.6775,10.6775,10.585,10.6425,10.6425,959600
2006/1/20,10.625,10.645,10.55,10.55,10.55,1038400
2006/1/23,10.5925,10.6225,10.55,10.5575,10.5575,2076000
2006/1/24,10.5825,10.64,10.54,10.56,10.56,1737200
2006/1/25,10.565,10.5775,10.4,10.435,10.435,1576400
2006/1/26,10.4625,10.67,10.4625,10.62,10.62,1792800
2006/1/27,10.6575,10.7375,10.6,10.6375,10.6375,707600
2006/1/30,10.635,10.7225,10.61,10.7,10.7,1091200
2006/1/31,10.6675,10.7475,10.65,10.735,10.735,1124000
2006/2/1,10.6725,10.8575,10.6725,10.8325,10.8325,1731200
2006/2/2,10.825,10.8325,10.6875,10.7025,10.7025,885200
2006/2/3,11.125,11.83,11.125,11.55,11.55,10204400
2006/2/6,11.525,11.525,11.1275,11.1675,11.1675,3344800
2006/2/7,11.2,11.27,10.94,11.0025,11.0025,2257600
2006/2/8,11.0075,11.05,10.9725,11.01,11.01,1714800
2006/2/9,11.0675,11.135,10.9425,11.1275,11.1275,1945200
2006/2/10,11.125,11.125,10.875,10.905,10.905,2023600
2006/2/13,10.8325,10.9275,10.75,10.8275,10.8275,2090000
2006/2/14,10.8275,10.9225,10.75,10.7725,10.7725,1786000
2006/2/15,10.765,10.8175,10.6825,10.75,10.75,1732000
2006/2/16,10.7625,10.8075,10.695,10.7575,10.7575,1376800
2006/2/17,10.7675,10.7675,10.5925,10.5975,10.5975,1060400
2006/2/21,10.59,10.59,10.415,10.5275,10.5275,2044800
2006/2/22,10.5275,10.6,10.5125,10.59,10.59,1513200
2006/2/23,10.5875,10.6275,10.515,10.5175,10.5175,1234400
2006/2/24,10.5025,10.555,10.4775,10.5075,10.5075,938400
2006/2/27,10.5,10.5075,10.475,10.5,10.5,1977600
2006/2/28,10.4875,10.5025,10.25,10.3375,10.3375,2331200
2006/3/1,10.275,10.515,10.26,10.475,10.475,2201600
2006/3/2,10.5,10.5725,10.4725,10.565,10.565,1675600
2006/3/3,10.5875,10.6875,10.54,10.625,10.625,2086000
2006/3/6,10.6,10.65,10.5,10.5525,10.5525,1420400
2006/3/7,10.5375,10.61,10.4075,10.4575,10.4575,1936800
2006/3/8,10.4125,10.46,10.3225,10.36,10.36,1441600
2006/3/9,10.39,10.495,10.37,10.43,10.43,1115200
2006/3/10,10.4225,10.5,10.4,10.4475,10.4475,601200
2006/3/13,10.4375,10.525,10.36,10.39,10.39,858400
2006/3/14,10.375,10.48,10.345,10.47,10.47,1244000
2006/3/15,10.4575,10.57,10.445,10.57,10.57,933600
2006/3/16,10.5525,10.575,10.505,10.575,10.575,982400
2006/3/17,10.575,10.6875,10.5525,10.65,10.65,1246800
2006/3/20,10.615,10.6875,10.5975,10.675,10.675,1074400
2006/3/21,10.7175,10.77,10.6625,10.76,10.76,2285600
2006/3/22,10.76,10.9725,10.7025,10.9575,10.9575,2323600
2006/3/23,10.9625,11.2175,10.96,11.215,11.215,4107200
2006/3/24,11.215,11.2875,11.1775,11.205,11.205,1680800
2006/3/27,11.2125,11.215,11.1175,11.1175,11.1175,1566400
2006/3/28,11.1175,11.1225,11.0075,11.07,11.07,994400
2006/3/29,11.0425,11.11,10.9525,10.955,10.955,1563600
2006/3/30,10.955,10.955,10.7,10.8325,10.8325,5004400
2006/3/31,10.8575,10.905,10.8175,10.875,10.875,1368000
2006/4/3,10.73,10.91,10.73,10.8575,10.8575,1908800
2006/4/4,10.845,10.8625,10.75,10.85,10.85,1750000
2006/4/5,10.8475,10.885,10.7375,10.8625,10.8625,1208400
2006/4/6,10.825,10.885,10.7525,10.8375,10.8375,1189200
2006/4/7,10.8625,10.975,10.795,10.815,10.815,978000
2006/4/10,10.8125,10.85,10.7175,10.78,10.78,1048800
2006/4/11,10.7625,10.795,10.6575,10.705,10.705,766000
2006/4/12,10.7025,10.7875,10.6875,10.725,10.725,810400
2006/4/13,10.7125,10.715,10.5025,10.7125,10.7125,1308400
2006/4/17,10.7125,10.73,10.645,10.6925,10.6925,1108000
2006/4/18,10.705,10.9975,10.705,10.8825,10.8825,1650800
2006/4/19,10.8825,10.975,10.87,10.9375,10.9375,1637600
2006/4/20,10.98,11.2625,10.9625,11.2225,11.2225,2174800
2006/4/21,11.375,11.5275,11.25,11.375,11.375,3080400
2006/4/24,11.3375,11.3425,11.1375,11.2275,11.2275,2112400
2006/4/25,11.225,11.2275,11.1225,11.17,11.17,866000
2006/4/26,11.1875,11.225,11.0975,11.16,11.16,853600
2006/4/27,11.16,11.18,11.1075,11.165,11.165,637600
2006/4/28,11.125,11.2375,11.09,11.11,11.11,1288800
2006/5/1,11,11.0975,10.9525,10.975,10.975,1285200
2006/5/2,10.985,11.025,10.935,10.975,10.975,974000
2006/5/3,10.99,11.025,10.87,10.915,10.915,828000
2006/5/4,10.915,11.035,10.915,11.0175,11.0175,789600
2006/5/5,11.0175,11.11,10.9425,11.08,11.08,872800
2006/5/8,11.0375,11.105,11,11.025,11.025,646000
2006/5/9,11,11.025,10.8725,10.875,10.875,1298400
2006/5/10,10.875,11.005,10.875,10.9775,10.9775,2076400
2006/5/11,10.9375,11.195,10.92,11.05,11.05,1436400
2006/5/12,11.06,11.08,10.905,10.995,10.995,1051600
2006/5/15,10.935,11.13,10.935,11.125,11.125,1952800
2006/5/16,11.125,11.1875,11.085,11.1025,11.1025,1180800
2006/5/17,11.0625,11.13,10.875,10.9625,10.9625,1301200
2006/5/18,10.9775,11.0975,10.93,10.9425,10.9425,1173600
2006/5/19,11.005,11.0975,10.96,11.06,11.06,1285200
2006/5/22,11.0525,11.095,10.9,11.0125,11.0125,1658000
2006/5/23,11.025,11.0275,10.84,10.88,10.88,1172400
2006/5/24,10.87,11.0175,10.775,10.96,10.96,1096400
2006/5/25,10.9675,11.025,10.88,10.9875,10.9875,988000
2006/5/26,10.9975,11.12,10.9625,11,11,855600
2006/5/30,10.975,11.0975,10.9575,11.0475,11.0475,820800
2006/5/31,11.0375,11.115,10.965,11.085,11.085,1055600
2006/6/1,11.0575,11.155,11,11.1425,11.1425,1246000
2006/6/2,11.1875,11.2925,11.145,11.2675,11.2675,958400
2006/6/5,11.2375,11.295,11.09,11.1325,11.1325,824000
2006/6/6,11.1225,11.1875,11.0475,11.1,11.1,836800
2006/6/7,11.1,11.2675,11.1,11.225,11.225,1411200
2006/6/8,11.2,11.3525,11.18,11.3325,11.3325,1436400
2006/6/9,11.325,11.375,11.2425,11.27,11.27,657200
2006/6/12,11.285,11.2925,11.14,11.165,11.165,1049200
2006/6/13,11.1375,11.3025,11.135,11.195,11.195,1189200
2006/6/14,11.1575,11.1825,11.0825,11.16,11.16,1008400
2006/6/15,11.175,11.335,11.11,11.3275,11.3275,1232400
2006/6/16,11.3525,11.425,11.29,11.3525,11.3525,1402400
2006/6/19,11.3375,11.4025,11.225,11.2525,11.2525,1647600
2006/6/20,11.2325,11.325,11.2,11.2475,11.2475,1216400
2006/6/21,11.22,11.35,11.22,11.325,11.325,1113600
2006/6/22,11.3125,11.315,11.055,11.0825,11.0825,1816000
2006/6/23,11.055,11.1475,11,11.0775,11.0775,957600
2006/6/26,11.0625,11.26,11.0325,11.14,11.14,1601200
2006/6/27,11.1375,11.1425,11.005,11.04,11.04,1234000
2006/6/28,11.07,11.1125,10.9675,10.99,10.99,1157600
2006/6/29,11.0275,11.18,11.005,11.14,11.14,2435200
2006/6/30,11.1675,11.3575,11.0775,11.3575,11.3575,2011600
2006/7/3,11.3575,11.4075,11.255,11.38,11.38,619200
2006/7/5,11.375,11.3975,11.1575,11.2,11.2,1015200
2006/7/6,11.1875,11.34,11.1875,11.2375,11.2375,783600
2006/7/7,11.21,11.325,11.195,11.2275,11.2275,658000
2006/7/10,11.25,11.3625,11.1825,11.205,11.205,1374000
2006/7/11,11.175,11.24,11.16,11.2,11.2,977600
2006/7/12,11.1775,11.2975,11.1775,11.2325,11.2325,891200
2006/7/13,11.2125,11.275,11.1625,11.165,11.165,894000
2006/7/14,11.165,11.2225,11,11.0525,11.0525,1170800
2006/7/17,11.0125,11.1725,11.0125,11.125,11.125,1056800
2006/7/18,11.125,11.2275,11.0225,11.15,11.15,998400
2006/7/19,11.1625,11.49,11.1625,11.43,11.43,1393600
2006/7/20,11.4525,11.475,11.3075,11.4,11.4,1052800
2006/7/21,11.4,11.425,11.1925,11.2875,11.2875,795600
2006/7/24,11.285,11.3825,11.12,11.23,11.23,1186000
2006/7/25,10.775,10.9125,10.3875,10.815,10.815,6282000
2006/7/26,10.79,10.8925,10.5875,10.8475,10.8475,3655200
2006/7/27,10.8475,10.9125,10.6875,10.8725,10.8725,1702000
2006/7/28,10.8725,11.0525,10.825,10.995,10.995,1109200
2006/7/31,11.0075,11.1225,10.9675,11.06,11.06,875200
2006/8/1,11.025,11.0525,10.8625,11.02,11.02,945200
2006/8/2,11.07,11.195,11.05,11.0875,11.0875,1286800
2006/8/3,11.05,11.1375,10.89,11.0775,11.0775,1184400
2006/8/4,11.12,11.25,11.12,11.175,11.175,1227600
2006/8/7,11.135,11.1675,11.02,11.0675,11.0675,727600
2006/8/8,11.0925,11.175,11.0575,11.1425,11.1425,940400
2006/8/9,11.1875,11.245,11.17,11.19,11.19,983200
2006/8/10,11.1625,11.4225,11.135,11.3575,11.3575,1664000
2006/8/11,11.345,11.3475,11.27,11.3,11.3,636000
2006/8/14,11.3225,11.35,11.2275,11.2875,11.2875,706000
2006/8/15,11.325,11.3925,11.2875,11.3675,11.3675,1382800
2006/8/16,11.375,11.455,11.375,11.44,11.44,1056000
2006/8/17,11.4,11.61,11.4,11.59,11.59,1246400
2006/8/18,11.5825,11.5825,11.415,11.5325,11.5325,685200
2006/8/21,11.5025,11.5325,11.4425,11.4925,11.4925,416400
2006/8/22,11.4675,11.4675,11.3475,11.3675,11.3675,940800
2006/8/23,11.35,11.62,11.3475,11.59,11.59,1656000
2006/8/24,11.59,11.6,11.465,11.4975,11.4975,762400
2006/8/25,11.4825,11.6675,11.4825,11.625,11.625,1022000
2006/8/28,11.59,11.62,11.48,11.535,11.535,825200
2006/8/29,11.5125,11.61,11.4275,11.61,11.61,971200
2006/8/30,11.61,11.6625,11.5525,11.6425,11.6425,679200
2006/8/31,11.645,11.735,11.5675,11.6725,11.6725,683200
2006/9/1,11.6725,11.695,11.5225,11.67,11.67,642000
2006/9/5,11.63,11.68,11.6025,11.6375,11.6375,608400
2006/9/6,11.5775,11.5825,11.3925,11.495,11.495,1176800
2006/9/7,11.44,11.7475,11.42,11.6325,11.6325,1189600
2006/9/8,11.6275,11.7125,11.4875,11.6725,11.6725,956800
2006/9/11,11.6425,11.8125,11.6075,11.81,11.81,779600
2006/9/12,11.7525,11.9225,11.7275,11.865,11.865,1245600
2006/9/13,11.865,11.875,11.785,11.8075,11.8075,840400
2006/9/14,11.77,11.7725,11.6725,11.7675,11.7675,681200
2006/9/15,11.83,11.8725,11.7325,11.7375,11.7375,1268800
2006/9/18,11.7475,11.7725,11.6275,11.68,11.68,762800
2006/9/19,11.65,11.735,11.5375,11.655,11.655,686800
2006/9/20,11.675,11.71,11.6325,11.675,11.675,927600
2006/9/21,11.6725,11.695,11.57,11.6225,11.6225,1108400
2006/9/22,11.5975,11.625,11.5,11.565,11.565,614400
2006/9/25,11.565,11.645,11.5025,11.6225,11.6225,1016800
2006/9/26,11.605,11.69,11.5575,11.6775,11.6775,767200
2006/9/27,11.6775,11.745,11.6625,11.69,11.69,1218000
2006/9/28,11.665,11.7675,11.655,11.69,11.69,1660000
2006/9/29,11.69,11.8075,11.645,11.6475,11.6475,1378800
2006/10/2,11.6125,11.785,11.595,11.7025,11.7025,1305200
2006/10/3,11.69,11.77,11.675,11.6975,11.6975,595200
2006/10/4,11.6875,11.835,11.6875,11.775,11.775,745600
2006/10/5,11.7375,11.945,11.735,11.91,11.91,1195600
2006/10/6,11.87,11.8975,11.755,11.8625,11.8625,512800
2006/10/9,11.8225,11.9975,11.8175,11.9975,11.9975,944800
2006/10/10,12,12.0525,11.93,11.9825,11.9825,1106000
2006/10/11,11.92,12.0275,11.9175,11.9825,11.9825,956000
2006/10/12,11.9825,11.985,11.7525,11.805,11.805,1934800
2006/10/13,11.785,11.7875,11.7075,11.7425,11.7425,1516800
2006/10/16,11.75,11.97,11.7425,11.97,11.97,912400
2006/10/17,11.9725,11.9725,11.665,11.6675,11.6675,1906400
2006/10/18,11.6675,11.7,11.51,11.5625,11.5625,3304000
2006/10/19,11.54,11.67,11.49,11.5525,11.5525,2616400
2006/10/20,11.1875,11.27,11.0125,11.1,11.1,5012400
2006/10/23,11.09,11.09,10.9675,11,11,2356800
2006/10/24,10.97,11.1125,10.9625,11.0725,11.0725,2490000
2006/10/25,11.055,11.15,11.0275,11.09,11.09,1474800
2006/10/26,11.1,11.17,11,11.1475,11.1475,1433200
2006/10/27,11.1175,11.1175,11.0075,11.01,11.01,941600
2006/10/30,10.9875,11.025,10.885,10.8875,10.8875,1719200
2006/10/31,10.85,10.85,10.6775,10.7325,10.7325,3060000
2006/11/1,10.67,10.7725,10.5725,10.68,10.68,2626800
2006/11/2,10.625,10.71,10.585,10.69,10.69,1678800
2006/11/3,10.69,10.8875,10.67,10.8375,10.8375,1478400
2006/11/6,10.8375,10.98,10.775,10.93,10.93,1470000
2006/11/7,10.94,11.0025,10.8875,10.8975,10.8975,858800
2006/11/8,10.87,10.9875,10.8675,10.9525,10.9525,1358800
2006/11/9,10.96,10.97,10.8,10.8,10.8,1938000
2006/11/10,10.8,10.8125,10.7325,10.7975,10.7975,1214000
2006/11/13,10.7675,10.7925,10.645,10.71,10.71,1564000
2006/11/14,10.7,10.81,10.58,10.8025,10.8025,1319600
2006/11/15,10.81,10.9625,10.8075,10.9175,10.9175,1136000
2006/11/16,10.9525,11.0175,10.895,11.0175,11.0175,1289200
2006/11/17,11.01,11.055,10.9875,11.015,11.015,933600
2006/11/20,11.0225,11.16,10.9925,11.055,11.055,1668800
2006/11/21,11.0675,11.245,11.05,11.185,11.185,1718800
2006/11/22,11.1925,11.24,11.155,11.2375,11.2375,958000
2006/11/24,11.1975,11.27,11.1925,11.2325,11.2325,494000
2006/11/27,11.2325,11.3375,11.17,11.23,11.23,2533600
2006/11/28,11.2225,11.3475,11.2175,11.3225,11.3225,1982400
2006/11/29,11.3525,11.5025,11.3525,11.465,11.465,1250000
2006/11/30,11.4625,11.55,11.4275,11.46,11.46,1278400
2006/12/1,11.4375,11.505,11.36,11.4925,11.4925,1113200
2006/12/4,11.5,11.725,11.5,11.6825,11.6825,1194000
2006/12/5,11.7,11.7,11.5875,11.65,11.65,609200
2006/12/6,11.65,11.68,11.615,11.6525,11.6525,649200
2006/12/7,11.6475,11.6925,11.5875,11.6025,11.6025,1116400
2006/12/8,11.6025,11.67,11.575,11.65,11.65,1222400
2006/12/11,11.685,11.9375,11.685,11.7925,11.7925,2313200
2006/12/12,11.7925,11.9325,11.785,11.9175,11.9175,1692800
2006/12/13,11.95,11.9825,11.7875,11.855,11.855,1171200
2006/12/14,11.875,11.9675,11.8225,11.83,11.83,1013200
2006/12/15,11.85,12.05,11.85,12.005,12.005,1359600
2006/12/18,12.005,12.1175,12.005,12.0775,12.0775,1113200
2006/12/19,12.05,12.075,11.8675,11.985,11.985,1136400
2006/12/20,11.975,12.0475,11.935,12.015,12.015,653200
2006/12/21,12.0175,12.11,11.8725,11.8975,11.8975,879200
2006/12/22,11.8875,11.9225,11.815,11.82,11.82,573200
2006/12/26,11.8,11.965,11.7825,11.925,11.925,369600
2006/12/27,11.925,12.01,11.9025,11.9675,11.9675,336800
2006/12/28,11.9425,12.1025,11.9275,11.97,11.97,655200
2006/12/29,11.9725,11.975,11.76,11.76,11.76,601200
2007/1/3,11.685,12.045,11.515,11.985,11.985,1397200
2007/1/4,11.9875,12.0625,11.96,12.005,12.005,734400
2007/1/5,11.9575,12.005,11.8475,11.975,11.975,576800
2007/1/8,11.9525,11.96,11.83,11.9025,11.9025,1116000
2007/1/9,11.9025,12.065,11.895,12.01,12.01,716400
2007/1/10,11.975,12.035,11.935,12.01,12.01,518800
2007/1/11,12.0225,12.2075,12.0225,12.125,12.125,738800
2007/1/12,12.1075,12.3725,12.1075,12.32,12.32,1584000
2007/1/16,12.3225,12.35,12.3,12.3175,12.3175,1026400
2007/1/17,12.2725,12.37,12.2725,12.3275,12.3275,1086400
2007/1/18,12.335,12.4475,12.3125,12.36,12.36,972800
2007/1/19,12.31,12.3475,12.2875,12.315,12.315,1163600
2007/1/22,12.325,12.4375,12.3075,12.4175,12.4175,973600
2007/1/23,12.3925,12.4875,12.3425,12.43,12.43,897600
2007/1/24,12.3875,12.5225,12.385,12.5225,12.5225,702800
2007/1/25,12.505,12.555,12.4475,12.5425,12.5425,1112000
2007/1/26,12.55,12.7825,12.5375,12.755,12.755,1562400
2007/1/29,12.755,12.8375,12.675,12.815,12.815,3280800
2007/1/30,12.7675,12.825,12.685,12.7975,12.7975,2234800
2007/1/31,12.77,12.8175,12.68,12.79,12.79,1676800
2007/2/1,12.79,12.835,12.7125,12.815,12.815,1175200
2007/2/2,12.8725,13,12.7625,12.9575,12.9575,2272400
2007/2/5,12.95,13.1275,12.8375,13.0625,13.0625,2129200
2007/2/6,12.4,12.7125,12.215,12.4925,12.4925,4688400
2007/2/7,12.5175,12.745,12.5175,12.6525,12.6525,1683600
2007/2/8,12.64,12.835,12.64,12.73,12.73,1090400
2007/2/9,12.725,12.815,12.6125,12.6475,12.6475,996400
2007/2/12,12.6725,12.83,12.6625,12.7425,12.7425,1059600
2007/2/13,12.74,12.8125,12.74,12.77,12.77,737200
2007/2/14,12.77,12.95,12.7625,12.9025,12.9025,945200
2007/2/15,12.8525,13.0875,12.8525,13.025,13.025,1017200
2007/2/16,12.9825,13.1075,12.9775,13.1025,13.1025,897200
2007/2/20,12.875,12.8775,12.7025,12.745,12.745,2946000
2007/2/21,12.7175,12.97,12.7175,12.8775,12.8775,1258400
2007/2/22,12.9175,12.9475,12.8425,12.8425,12.8425,921200
